# mahimahi mm-link (Downlink) [./4G_Synthetic/channel165.csv] > Verus_4G_runs/verus/channel_log_165/channel_log_165-downlink.csv
# command line: 'mm-link' './4G_Synthetic/channel165.csv' './4G_Synthetic/channel165.csv' '--uplink-log' 'Verus_4G_runs/verus/channel_log_165/channel_log_165-uplink.csv' '--downlink-log' 'Verus_4G_runs/verus/channel_log_165/channel_log_165-downlink.csv'
# queue: infinite
# init timestamp: 1614011342496
# base timestamp: 33
# mahimahi config: [delay 20 ms] 
295 - 1482 63
302 # 1504
302 - 1482 70
309 # 1504
309 - 1482 77
309 # 1504
309 - 1482 77
312 # 1504
312 - 1482 80
312 # 1504
312 - 1482 76
312 # 1504
312 - 1482 76
312 # 1504
312 # 1504
313 # 1504
313 # 1504
320 # 1504
324 # 1504
324 # 1504
324 # 1504
324 # 1504
326 # 1504
326 # 1504
326 # 1504
326 # 1504
330 # 1504
336 + 1482
336 + 1482
341 # 1504
341 - 1482 5
342 # 1504
342 - 1482 6
342 # 1504
342 # 1504
342 + 1482
342 + 1482
346 # 1504
346 - 1482 4
346 # 1504
346 - 1482 4
346 # 1504
346 # 1504
346 # 1504
347 # 1504
349 + 1482
349 + 1482
352 + 1482
352 + 1482
352 + 1482
352 + 1482
354 + 1482
354 + 1482
354 + 1482
354 + 1482
354 + 1482
354 + 1482
357 # 1504
357 - 1482 8
357 # 1504
357 - 1482 8
357 # 1504
357 - 1482 5
357 # 1504
357 - 1482 5
358 # 1504
358 - 1482 6
358 # 1504
358 - 1482 6
364 # 1504
364 - 1482 10
368 # 1504
368 - 1482 14
368 # 1504
368 - 1482 14
368 # 1504
368 - 1482 14
368 # 1504
368 - 1482 14
368 # 1504
368 - 1482 14
369 # 1504
369 # 1504
369 # 1504
372 # 1504
372 # 1504
372 # 1504
383 # 1504
383 # 1504
383 + 1482
383 + 1482
386 # 1504
386 - 1482 3
386 # 1504
386 - 1482 3
386 # 1504
386 # 1504
386 # 1504
386 # 1504
387 + 1482
387 + 1482
387 + 1482
387 + 1482
387 + 1482
387 + 1482
395 # 1504
395 - 1482 8
395 # 1504
395 - 1482 8
395 # 1504
395 - 1482 8
395 # 1504
395 - 1482 8
395 # 1504
395 - 1482 8
399 # 1504
399 - 1482 12
399 # 1504
399 # 1504
404 + 1482
404 + 1482
404 + 1482
404 + 1482
404 + 1482
404 + 1482
404 + 1482
404 + 1482
404 + 1482
404 + 1482
404 + 1482
404 + 1482
406 # 1504
406 - 1482 2
406 # 1504
406 - 1482 2
408 + 1482
408 + 1482
409 # 1504
409 - 1482 5
409 # 1504
409 - 1482 5
410 + 1482
410 + 1482
410 + 1482
410 + 1482
410 + 1482
410 + 1482
410 + 1482
410 + 1482
410 + 1482
410 + 1482
413 # 1504
413 - 1482 9
413 # 1504
413 - 1482 9
413 # 1504
413 - 1482 9
413 # 1504
413 - 1482 9
421 # 1504
421 - 1482 17
423 # 1504
423 - 1482 19
426 # 1504
426 - 1482 22
426 # 1504
426 - 1482 22
431 # 1504
431 - 1482 23
431 # 1504
431 - 1482 23
431 # 1504
431 - 1482 21
431 # 1504
431 - 1482 21
436 + 1482
437 + 1482
437 + 1482
437 + 1482
439 + 1482
439 + 1482
439 + 1482
439 + 1482
439 + 1482
439 + 1482
439 + 1482
439 + 1482
439 + 1482
439 + 1482
440 # 1504
440 - 1482 30
443 # 1504
443 - 1482 33
443 # 1504
443 - 1482 33
443 # 1504
443 - 1482 33
444 # 1504
444 - 1482 34
446 # 1504
446 - 1482 36
446 # 1504
446 - 1482 36
446 # 1504
446 - 1482 36
446 # 1504
446 - 1482 10
446 # 1504
446 - 1482 9
446 # 1504
446 - 1482 9
446 + 1482
446 + 1482
449 + 1482
449 + 1482
449 + 1482
449 + 1482
451 # 1504
451 - 1482 14
451 # 1504
451 - 1482 12
451 # 1504
451 - 1482 12
451 # 1504
451 - 1482 12
453 + 1482
453 + 1482
453 + 1482
453 + 1482
459 # 1504
459 - 1482 20
461 + 1482
461 + 1482
461 + 1482
461 + 1482
461 + 1482
461 + 1482
461 + 1482
461 + 1482
463 + 1482
463 + 1482
467 + 1482
467 + 1482
471 + 1482
471 + 1482
471 + 1482
471 + 1482
473 # 1504
473 - 1482 34
475 # 1504
475 - 1482 36
475 # 1504
475 - 1482 36
475 # 1504
475 - 1482 36
476 # 1504
476 - 1482 37
476 # 1504
476 - 1482 37
480 + 1482
480 + 1482
480 + 1482
480 + 1482
480 + 1482
480 + 1482
480 + 1482
480 + 1482
483 + 1482
483 + 1482
485 # 1504
485 - 1482 39
485 # 1504
485 - 1482 39
485 # 1504
485 - 1482 36
485 # 1504
485 - 1482 36
485 + 1482
485 + 1482
485 + 1482
485 + 1482
485 + 1482
485 + 1482
487 + 1482
487 + 1482
488 # 1504
488 - 1482 39
488 # 1504
488 - 1482 39
491 + 1482
491 + 1482
491 + 1482
491 + 1482
491 + 1482
491 + 1482
491 + 1482
491 + 1482
491 + 1482
491 + 1482
491 + 1482
491 + 1482
500 + 1482
500 + 1482
500 + 1482
500 + 1482
500 + 1482
500 + 1482
500 + 1482
500 + 1482
513 + 1482
513 + 1482
515 + 1482
515 + 1482
517 + 1482
517 + 1482
517 + 1482
517 + 1482
517 + 1482
517 + 1482
526 + 1482
526 + 1482
526 + 1482
526 + 1482
529 + 1482
529 + 1482
529 + 1482
529 + 1482
529 + 1482
529 + 1482
529 + 1482
529 + 1482
548 # 1504
548 - 1482 95
588 + 1482
588 + 1482
588 + 1482
588 + 1482
602 # 1504
602 - 1482 149
616 # 1504
616 - 1482 163
616 # 1504
616 - 1482 163
616 # 1504
616 - 1482 155
616 # 1504
616 - 1482 155
616 # 1504
616 - 1482 155
620 # 1504
620 - 1482 159
631 # 1504
631 - 1482 170
635 # 1504
635 - 1482 174
638 # 1504
638 - 1482 177
638 # 1504
638 - 1482 177
639 # 1504
639 - 1482 176
642 + 1482
642 + 1482
643 # 1504
643 - 1482 180
643 # 1504
643 - 1482 176
646 # 1504
646 - 1482 179
646 # 1504
646 - 1482 175
646 # 1504
646 - 1482 175
650 # 1504
650 - 1482 179
650 # 1504
650 - 1482 179
650 # 1504
650 - 1482 170
654 # 1504
654 - 1482 174
654 # 1504
654 - 1482 174
654 # 1504
654 - 1482 174
654 - 1482 174
656 # 1504
656 - 1482 176
656 # 1504
656 - 1482 176
656 # 1504
656 - 1482 176
657 + 1482
657 + 1482
661 + 1482
661 + 1482
661 + 1482
661 + 1482
661 + 1482
661 + 1482
661 + 1482
661 + 1482
661 + 80
661 + 1482
661 + 1482
662 # 1504
662 - 1482 179
662 # 1504
662 - 1482 179
666 # 1504
666 - 1482 181
666 # 1504
666 - 1482 181
666 # 1504
666 - 1482 181
666 # 1504
666 - 1482 181
670 # 1504
670 - 1482 185
670 # 1504
670 - 1482 185
672 + 1482
672 + 1482
674 # 1504
674 - 1482 187
674 # 1504
674 - 1482 187
674 # 1504
674 - 1482 183
675 + 1482
675 + 1482
676 # 1504
676 - 1482 185
676 # 1504
676 - 1482 185
676 # 1504
676 - 1482 185
676 # 1504
676 - 1482 185
676 # 1504
676 - 1482 185
679 + 1482
679 + 1482
679 + 1482
679 + 1482
679 + 1482
679 + 1482
682 # 1504
682 - 1482 191
683 + 1482
683 + 1482
686 # 1504
686 - 1482 195
686 # 1504
686 - 1482 195
686 # 1504
686 - 1482 195
686 + 1482
686 + 1482
686 + 1482
686 + 1482
690 # 1504
690 - 1482 199
690 # 1504
690 - 1482 199
690 # 1504
690 - 1482 190
690 # 1504
690 - 1482 190
690 + 1482
690 + 1482
690 + 1482
690 + 1482
690 + 1482
690 + 1482
694 # 1504
694 - 1482 194
694 # 1504
694 - 1482 194
694 # 1504
694 - 1482 194
694 # 1504
694 - 1482 194
694 # 1504
694 - 1482 194
694 + 1482
694 + 1482
694 + 1482
694 + 1482
694 + 1482
694 + 1482
696 # 1504
696 - 1482 196
696 # 1504
696 - 1482 183
696 + 1482
696 + 1482
696 + 1482
696 + 1482
696 + 1482
696 + 1482
696 + 1482
696 + 1482
702 # 1504
702 - 1482 189
702 # 1504
702 - 1482 187
702 # 1504
702 - 1482 187
702 + 1482
702 + 1482
702 + 1482
702 + 1482
702 + 1482
702 + 1482
703 # 1504
703 - 1482 186
703 # 1504
703 - 1482 186
706 # 1504
706 - 1482 189
706 # 1504
706 - 1482 189
706 # 1504
706 - 1482 189
706 # 1504
706 - 1482 189
707 + 1482
707 + 1482
707 + 1482
707 + 1482
710 # 1504
710 - 1482 184
710 + 1482
710 + 1482
710 + 1482
710 + 1482
710 + 1482
710 + 1482
710 + 1482
710 + 1482
713 # 1504
713 - 1482 187
713 # 1504
713 - 1482 187
713 # 1504
713 - 1482 187
713 # 1504
713 - 1482 184
714 + 1482
714 + 1482
714 + 1482
714 + 1482
716 # 1504
716 - 1482 187
716 # 1504
716 - 1482 187
716 + 1482
716 + 1482
716 + 1482
716 + 1482
716 + 1482
716 + 1482
722 + 1482
722 + 1482
722 + 1482
722 + 1482
722 + 1482
722 + 1482
722 + 1482
722 + 1482
722 + 1482
722 + 1482
724 # 1504
724 - 1482 195
724 # 1504
724 - 1482 195
724 # 1504
724 - 1482 195
724 # 1504
724 - 1482 195
725 # 1504
725 - 1482 196
726 + 1482
726 + 1482
730 # 1504
730 - 1482 142
730 # 1504
730 - 1482 142
730 # 1504
730 - 1482 142
730 # 1504
730 - 1482 142
730 + 1482
730 + 1482
730 + 1482
730 + 1482
730 + 1482
730 + 1482
734 + 1482
734 + 1482
734 + 1482
734 + 1482
734 + 1482
734 + 1482
734 + 1482
735 + 1482
736 # 1504
736 - 1482 94
736 # 1504
736 - 1482 94
736 # 1504
736 - 1482 79
736 # 1504
736 - 1482 79
736 # 1504
736 - 1482 75
736 + 1482
736 + 1482
736 + 1482
736 + 1482
736 + 1482
736 + 1482
736 + 1482
736 + 1482
736 + 1482
736 + 1482
737 # 1504
737 - 1482 76
737 # 1504
737 - 1482 76
741 # 1504
741 - 1482 80
741 - 1482 80
741 # 1504
741 - 1482 80
741 # 1504
741 - 1482 80
741 # 1504
741 - 1482 80
742 # 1504
742 - 80 81
742 - 1482 81
742 + 1482
742 + 1482
742 + 1482
742 + 1482
744 + 1482
744 + 1482
744 + 1482
744 + 1482
744 + 1482
744 + 1482
745 # 1504
745 - 1482 84
745 # 1504
745 - 1482 73
746 + 1482
746 + 1482
746 + 1482
746 + 1482
749 # 1504
749 - 1482 77
750 + 1482
750 + 1482
750 + 1482
750 + 1482
750 + 1482
750 + 1482
750 + 1482
750 + 1482
753 + 1482
753 + 1482
756 + 1482
756 + 1482
756 + 1482
756 + 1482
756 + 1482
756 + 1482
756 + 1482
756 + 1482
762 # 1504
762 - 1482 87
762 # 1504
762 - 1482 87
762 # 1504
762 - 1482 83
762 # 1504
762 - 1482 83
762 # 1504
762 - 1482 83
762 # 1504
762 - 1482 83
763 # 1504
763 - 1482 84
763 # 1504
763 - 1482 84
763 # 1504
763 - 1482 80
764 + 1482
764 + 1482
764 + 1482
764 + 1482
766 # 1504
766 - 1482 83
766 # 1504
766 - 1482 80
766 # 1504
766 - 1482 80
766 # 1504
766 - 1482 80
766 + 1482
766 + 1482
766 + 1482
766 + 1482
766 + 1482
766 + 1482
766 + 1482
766 + 1482
767 # 1504
767 - 1482 81
767 # 1504
767 - 1482 77
770 + 1482
770 + 1482
771 # 1504
771 - 1482 81
772 # 1504
772 - 1482 82
772 # 1504
772 - 1482 82
776 + 1482
776 + 1482
776 + 1482
776 + 1482
776 + 1482
776 + 1482
776 + 1482
776 + 1482
777 + 1482
777 + 1482
777 + 1482
777 + 1482
778 + 1482
778 + 1482
778 + 1482
778 + 1482
778 + 1482
778 + 1482
780 # 1504
780 - 1482 90
780 # 1504
780 - 1482 90
780 # 1504
780 - 1482 86
781 # 1504
781 - 1482 87
781 # 1504
781 - 1482 87
781 # 1504
781 - 1482 87
781 + 1482
781 + 1482
781 + 1482
781 + 1482
782 + 1482
782 + 1482
785 # 1504
785 - 1482 91
785 + 1482
785 + 1482
785 + 1482
785 + 1482
785 + 1482
785 + 1482
785 + 1482
785 + 1482
785 + 1482
785 + 1482
786 # 1504
786 - 1482 92
786 # 1504
786 - 1482 90
786 # 1504
786 - 1482 90
786 # 1504
786 - 1482 90
789 + 1482
789 + 1482
789 + 1482
790 + 1482
793 # 1504
793 - 1482 97
794 # 1504
794 - 1482 98
795 # 1504
795 - 1482 99
795 # 1504
795 - 1482 99
795 # 1504
795 - 1482 99
795 # 1504
795 - 1482 93
795 # 1504
795 - 1482 93
799 # 1504
799 - 1482 97
799 # 1504
799 - 1482 97
800 # 1504
800 - 1482 98
800 # 1504
800 - 1482 98
802 + 1482
802 + 1482
803 + 1482
803 + 1482
803 + 1482
803 + 1482
803 + 1482
803 + 1482
803 + 1482
803 + 1482
803 + 1482
804 + 1482
805 # 1504
805 - 1482 98
805 # 1504
805 - 1482 98
805 # 1504
805 - 1482 98
805 # 1504
805 - 1482 98
806 # 1504
806 - 1482 96
806 + 1482
806 + 1482
806 + 1482
806 + 1482
806 + 1482
806 + 1482
806 + 1482
806 + 1482
807 + 1482
807 + 1482
807 + 1482
807 + 1482
807 + 1482
807 + 1482
807 + 1482
807 + 1482
808 # 1504
808 - 1482 98
808 # 1504
808 - 1482 98
809 # 1504
809 - 1482 99
809 # 1504
809 - 1482 99
812 + 1482
812 + 1482
812 + 1482
812 + 1482
812 + 1482
812 + 1482
813 # 1504
813 - 1482 103
816 # 1504
816 - 1482 106
820 # 1504
820 - 1482 110
820 # 1504
820 - 1482 106
820 # 1504
820 - 1482 106
820 # 1504
820 - 1482 106
820 + 1482
820 + 1482
820 + 1482
820 + 1482
821 # 1504
821 - 1482 107
821 # 1504
821 - 1482 105
821 # 1504
821 - 1482 105
821 # 1504
821 - 1482 105
821 + 1482
821 + 1482
821 + 1482
821 + 1482
821 + 1482
821 + 1482
825 # 1504
825 - 1482 109
825 # 1504
825 - 1482 109
825 + 1482
825 + 1482
826 # 1504
826 - 1482 110
826 # 1504
826 - 1482 104
826 # 1504
826 - 1482 104
826 - 1482 104
826 # 1504
826 - 1482 104
826 + 1482
826 + 1482
826 + 1482
826 + 1482
826 + 1482
826 + 1482
833 + 1482
833 + 1482
833 + 1482
833 + 1482
833 + 1482
833 + 1482
833 + 1482
833 + 1482
834 # 1504
834 - 1482 112
835 + 1482
835 + 1482
836 # 1504
836 - 1482 114
836 # 1504
836 - 1482 114
836 # 1504
836 - 1482 114
836 # 1504
836 - 1482 114
839 + 1482
839 + 1482
839 + 1482
839 + 1482
839 + 1482
839 + 1482
839 + 1482
839 + 1482
839 + 1482
839 + 1482
839 + 1482
839 + 1482
840 + 1482
840 + 1482
840 + 1482
840 + 1482
842 # 1504
842 - 1482 120
842 # 1504
842 - 1482 116
843 # 1504
843 - 1482 117
843 # 1504
843 - 1482 113
843 # 1504
843 - 1482 113
844 # 1504
844 - 1482 114
844 # 1504
844 - 1482 114
845 + 1482
845 + 1482
846 + 1482
846 + 1482
847 # 1504
847 - 1482 117
847 # 1504
847 - 1482 117
848 + 1482
848 + 1482
848 + 1482
848 + 1482
848 + 1482
848 + 1482
848 + 1482
848 + 1482
848 + 1482
848 + 1482
849 + 1482
849 + 1482
849 + 1482
849 + 1482
850 # 1504
850 - 1482 116
853 + 1482
853 + 1482
854 + 1482
854 + 1482
857 + 1482
857 + 1482
860 + 1482
860 + 1482
861 + 1482
861 + 1482
862 + 1482
862 + 1482
862 + 1482
862 + 1482
862 + 1482
862 + 1482
864 # 1504
864 - 1482 130
865 # 1504
865 - 1482 131
866 + 1482
866 + 1482
866 + 1482
866 + 1482
866 + 1482
867 + 1482
867 + 1482
867 + 1482
871 # 1504
871 - 1482 137
872 # 1504
872 - 1482 138
874 + 1482
874 + 1482
874 + 1482
874 + 1482
874 + 1482
874 + 1482
874 + 1482
874 + 1482
874 + 1482
874 + 1482
874 + 1482
874 + 1482
874 + 1482
874 + 1482
876 + 1482
876 + 1482
880 # 1504
880 - 1482 146
880 # 1504
880 - 1482 146
884 # 1504
884 - 1482 149
884 # 1504
884 - 1482 148
884 # 1504
884 - 1482 148
884 + 1482
884 + 1482
884 + 1482
884 + 1482
884 + 1482
884 + 1482
884 + 1482
884 + 1482
884 + 1482
884 + 1482
884 + 1482
884 + 1482
885 # 1504
885 - 1482 149
885 # 1504
885 - 1482 149
885 # 1504
885 - 1482 149
885 # 1504
885 - 1482 149
885 # 1504
885 - 1482 149
888 # 1504
888 - 1482 152
888 + 1482
888 + 1482
888 + 1482
888 + 1482
888 + 1482
888 + 1482
888 + 1482
888 + 1482
888 + 1482
888 + 1482
890 + 1482
890 + 1482
890 + 1482
890 + 1482
892 # 1504
892 - 1482 156
892 # 1504
892 - 1482 156
892 # 1504
892 - 1482 150
892 # 1504
892 - 1482 150
892 # 1504
892 - 1482 150
892 # 1504
892 - 1482 150
893 # 1504
893 - 1482 149
896 # 1504
896 - 1482 152
896 # 1504
896 - 1482 152
896 # 1504
896 - 1482 152
896 # 1504
896 - 1482 152
896 # 1504
896 - 1482 152
897 # 1504
897 - 1482 151
898 # 1504
898 - 1482 152
900 # 1504
900 - 1482 154
900 # 1504
900 - 1482 154
900 # 1504
900 - 1482 150
900 # 1504
900 - 1482 150
902 # 1504
902 - 1482 152
903 # 1504
903 - 1482 153
904 + 1482
904 + 1482
906 # 1504
906 - 1482 156
906 # 1504
906 - 1482 156
906 # 1504
906 - 1482 156
906 # 1504
906 - 1482 156
906 + 1482
906 + 1482
911 # 1504
911 - 1482 158
911 # 1504
911 - 1482 158
911 + 1482
911 + 1482
912 # 1504
912 - 1482 156
912 + 1482
913 # 1504
913 - 1482 157
913 # 1504
913 - 1482 157
913 # 1504
913 - 1482 157
913 # 1504
913 - 1482 157
913 + 1482
917 + 80
920 # 1504
920 - 1482 164
920 # 1504
920 - 1482 164
920 # 1504
920 - 1482 164
920 + 1482
920 + 1482
921 # 1504
921 - 1482 157
921 # 1504
921 - 1482 157
921 # 1504
921 - 1482 157
921 - 1482 157
921 # 1504
921 - 1482 155
921 # 1504
921 - 1482 155
922 # 1504
922 - 1482 156
924 + 1482
924 + 1482
924 + 1482
924 + 1482
926 # 1504
926 - 1482 160
926 + 1482
926 + 1482
926 + 1482
926 + 1482
926 + 1482
926 + 1482
928 + 1482
928 + 1482
928 + 1482
928 + 1482
928 + 1482
928 + 1482
928 + 1482
928 + 1482
928 + 1482
928 + 1482
932 + 1482
932 + 1482
933 + 1482
933 + 1482
933 + 1482
933 + 1482
933 + 1482
933 + 1482
933 + 1482
933 + 1482
933 + 1482
933 + 1482
933 + 1482
933 + 1482
934 # 1504
934 - 1482 168
934 # 1504
934 - 1482 168
936 + 1482
936 + 1482
938 + 1482
938 + 1482
938 + 1482
938 + 1482
938 + 1482
938 + 1482
938 + 1482
938 + 1482
938 + 1482
938 + 1482
940 + 1482
940 + 1482
940 + 1482
940 + 1482
942 + 1482
942 + 1482
942 + 1482
942 + 1482
942 + 1482
942 + 1482
942 + 1482
942 + 1482
943 + 1482
943 + 1482
945 # 1504
945 - 1482 179
945 # 1504
945 - 1482 179
945 # 1504
945 - 1482 175
947 + 1482
947 + 1482
951 + 1482
951 + 1482
951 + 1482
951 + 1482
951 + 1482
951 + 1482
951 + 1482
951 + 1482
953 + 1482
953 + 1482
953 + 1482
953 + 1482
960 + 1482
960 + 1482
960 + 1482
960 + 1482
960 + 1482
960 + 1482
960 + 1482
960 + 1482
960 + 1482
960 + 1482
961 + 1482
961 + 1482
961 + 1482
961 + 1482
961 + 1482
961 + 1482
963 + 1482
963 + 1482
963 + 1482
963 + 1482
963 + 1482
963 + 1482
963 + 1482
963 + 1482
963 + 1482
963 + 1482
963 + 1482
963 + 1482
967 + 1482
967 + 1482
974 + 1482
974 + 1482
985 + 1482
985 + 1482
985 + 1482
985 + 1482
1000 # 1504
1000 - 1482 230
1003 # 1504
1003 - 1482 227
1011 # 1504
1011 - 1482 235
1016 # 1504
1016 - 1482 240
1016 # 1504
1016 - 1482 240
1016 # 1504
1016 - 1482 240
1016 # 1504
1016 - 1482 240
1016 # 1504
1016 - 1482 240
1016 # 1504
1016 - 1482 240
1016 # 1504
1016 - 1482 239
1016 # 1504
1016 - 1482 239
1016 # 1504
1016 - 1482 239
1016 # 1504
1016 - 1482 239
1016 # 1504
1016 - 1482 238
1016 # 1504
1016 - 1482 238
1021 # 1504
1021 - 1482 243
1021 # 1504
1021 - 1482 243
1021 # 1504
1021 - 1482 243
1021 # 1504
1021 - 1482 243
1022 # 1504
1022 - 1482 241
1026 # 1504
1026 - 1482 245
1026 # 1504
1026 - 1482 245
1026 # 1504
1026 - 1482 245
1026 # 1504
1026 - 1482 244
1026 # 1504
1026 - 1482 244
1026 # 1504
1026 - 1482 241
1031 # 1504
1031 - 1482 246
1031 # 1504
1031 - 1482 246
1031 # 1504
1031 - 1482 246
1031 # 1504
1031 - 1482 246
1032 # 1504
1032 - 1482 247
1032 # 1504
1032 - 1482 247
1040 + 1482
1040 + 1482
1040 + 1482
1040 + 1482
1040 + 1482
1040 + 1482
1043 # 1504
1043 - 1482 258
1043 # 1504
1043 - 1482 258
1043 # 1504
1043 - 1482 258
1043 # 1504
1043 - 1482 254
1043 # 1504
1043 - 1482 254
1044 + 1482
1044 + 1482
1050 # 1504
1050 - 1482 261
1051 # 1504
1051 - 1482 261
1051 # 1504
1051 - 1482 249
1051 # 1504
1051 - 1482 249
1051 + 1482
1051 + 1482
1054 # 1504
1054 - 1482 251
1056 # 1504
1056 - 1482 253
1056 + 1482
1056 + 1482
1061 + 1482
1061 + 1482
1061 + 1482
1061 + 1482
1061 + 1482
1061 + 1482
1061 + 1482
1061 + 1482
1061 + 1482
1061 + 1482
1061 + 1482
1061 + 1482
1061 + 1482
1061 + 1482
1061 + 1482
1061 + 1482
1061 + 1482
1061 + 1482
1061 + 1482
1061 + 1482
1061 + 1482
1061 + 1482
1061 + 1482
1061 + 1482
1062 + 1482
1062 + 1482
1062 + 1482
1063 + 1482
1063 + 1482
1063 + 1482
1063 + 1482
1063 + 1482
1068 + 1482
1068 + 1482
1071 + 1482
1071 + 1482
1071 + 1482
1071 + 1482
1071 + 1482
1071 + 1482
1071 + 1482
1071 + 1482
1071 + 1482
1071 + 1482
1071 + 1482
1071 + 1482
1083 + 1482
1083 + 1482
1083 + 1482
1083 + 1482
1083 + 1482
1083 + 1482
1083 + 1482
1083 + 1482
1083 + 1482
1083 + 1482
1083 + 1482
1083 + 1482
1091 + 1482
1091 + 1482
1091 + 1482
1091 + 1482
1091 + 1482
1091 + 1482
1091 + 1482
1091 + 1482
1091 + 1482
1091 + 1482
1094 + 1482
1094 + 1482
1094 + 1482
1094 + 1482
1094 + 1482
1095 + 1482
1095 + 1482
1095 + 1482
1097 + 1482
1097 + 1482
1116 # 1504
1116 - 1482 313
1116 # 1504
1116 - 1482 313
1121 # 1504
1121 - 1482 318
1121 # 1504
1121 - 1482 318
1157 + 1482
1157 + 1482
1161 + 1482
1161 + 1482
1161 + 1482
1161 + 1482
1266 # 1504
1266 - 1482 463
1266 # 1504
1266 - 1482 463
1266 # 1504
1266 - 1482 463
1266 # 1504
1266 - 1482 462
1273 # 1504
1273 - 1482 467
1273 # 1504
1273 - 1482 467
1281 # 1504
1281 - 1482 475
1286 # 1504
1286 - 1482 480
1286 # 1504
1286 - 1482 480
1286 # 1504
1286 - 1482 480
1286 # 1504
1286 - 1482 480
1286 - 1482 480
1286 # 1504
1286 - 1482 479
1286 # 1504
1286 - 1482 479
1286 # 1504
1286 - 1482 479
1286 # 1504
1286 - 1482 479
1286 # 1504
1286 - 1482 479
1287 # 1504
1287 - 1482 480
1287 # 1504
1287 - 1482 480
1287 # 1504
1287 - 1482 480
1292 # 1504
1292 - 1482 480
1292 # 1504
1292 - 1482 480
1293 # 1504
1293 - 1482 481
1293 # 1504
1293 - 1482 481
1293 # 1504
1293 - 1482 481
1293 # 1504
1293 - 1482 481
1293 # 1504
1293 - 1482 473
1293 # 1504
1293 - 1482 473
1297 # 1504
1297 - 1482 477
1297 # 1504
1297 - 1482 477
1304 # 1504
1304 - 1482 483
1306 # 1504
1306 - 1482 485
1307 # 1504
1307 - 1482 486
1307 # 1504
1307 - 1482 486
1310 # 1504
