1613716134.540343, 90
1613716134.540345, 91
1613716134.540346, 92
1613716134.540390, 93
1613716134.540393, 94
1613716134.555891, 95
1613716134.555900, 96
1613716134.555902, 97
1613716134.555903, 98
1613716134.555904, 99
1613716134.555906, 100
1613716134.555908, 101
1613716134.555909, 102
1613716134.555910, 103
1613716134.674748, 104
1613716134.674759, 105
1613716134.674760, 106
1613716134.674762, 107
1613716134.674763, 108
1613716134.674765, 109
1613716134.674766, 110
1613716134.674767, 111
1613716134.674769, 112
1613716134.674770, 113
1613716134.674771, 114
1613716134.674772, 115
1613716134.674773, 116
1613716134.674776, 117
1613716134.674787, 118
1613716134.674788, 119
1613716134.674790, 120
1613716134.674791, 121
1613716134.674793, 122
1613716134.674794, 123
1613716134.674796, 124
1613716134.681436, 125
1613716134.681451, 126
1613716134.681452, 127
1613716134.681454, 128
1613716134.681455, 129
1613716134.681458, 130
1613716134.681459, 131
1613716134.681461, 132
1613716134.681462, 133
1613716134.681463, 134
1613716134.681464, 135
1613716134.681466, 136
1613716134.681467, 137
1613716134.681470, 138
1613716134.681471, 139
1613716134.681472, 140
1613716134.681474, 141
1613716134.681475, 142
1613716134.681476, 143
1613716134.681477, 144
1613716134.681479, 145
1613716134.681481, 146
1613716134.681482, 147
1613716134.681484, 148
1613716134.681485, 149
1613716134.681487, 150
1613716134.681488, 151
1613716134.681490, 152
1613716134.681491, 153
1613716134.681493, 154
1613716134.688219, 155
1613716134.688226, 156
1613716134.688228, 157
1613716134.688229, 158
1613716134.688230, 159
1613716134.688231, 160
1613716134.688233, 161
1613716134.688234, 162
1613716134.688235, 163
1613716134.688237, 164
1613716134.688238, 165
1613716134.688239, 166
1613716134.688240, 167
1613716134.688241, 168
1613716134.688243, 169
1613716134.688244, 170
1613716134.688245, 171
1613716134.688247, 172
1613716134.688248, 173
1613716134.688249, 174
1613716134.688250, 175
1613716134.688252, 176
1613716134.688253, 177
1613716134.688254, 178
1613716134.688255, 179
1613716134.688257, 180
1613716134.688258, 181
1613716134.688259, 182
1613716134.688261, 183
1613716134.688262, 184
1613716134.688263, 185
1613716134.688264, 186
1613716134.688265, 187
1613716134.730590, 188
1613716134.730616, 189
1613716134.732984, 190
1613716134.732992, 191
1613716134.732993, 192
1613716134.732995, 193
1613716134.732996, 194
1613716134.732997, 195
1613716134.732999, 196
1613716134.733001, 197
1613716134.733002, 198
1613716134.733003, 199
1613716134.733004, 200
1613716134.742450, 201
1613716134.742461, 202
1613716134.742462, 203
1613716134.742464, 204
1613716134.742466, 205
1613716134.742467, 206
1613716134.742468, 207
1613716134.742469, 208
1613716134.742471, 209
1613716134.742472, 210
1613716134.742473, 211
1613716134.742474, 212
1613716134.777770, 213
1613716134.777786, 214
1613716134.779230, 215
1613716134.779235, 216
1613716134.779248, 217
1613716134.782673, 218
1613716134.782682, 219
1613716134.782683, 220
1613716134.791860, 221
1613716134.791868, 222
1613716134.791869, 223
1613716134.791870, 224
1613716134.791872, 225
1613716134.791873, 226
1613716134.791874, 227
1613716134.791876, 228
1613716134.791878, 229
1613716134.791879, 230
1613716134.791880, 231
1613716134.791881, 232
1613716134.792346, 233
1613716134.792349, 234
1613716134.792359, 235
1613716134.792362, 236
1613716134.792364, 237
1613716134.792365, 238
1613716134.798943, 239
1613716134.798952, 240
1613716134.798954, 241
1613716134.822203, 242
1613716157.426942, 243
1613716157.426950, 244
1613716157.426953, 245
1613716157.428154, 246
1613716157.428157, 247
1613716157.428159, 248
1613716157.428341, 249
1613716157.428346, 250
1613716157.429655, 251
1613716157.429670, 252
1613716157.431801, 253
1613716157.433033, 254
1613716157.434268, 255
1613716157.434271, 256
1613716157.435452, 257
1613716157.439759, 258
1613716157.441991, 259
1613716157.441996, 260
1613716157.443194, 261
1613716157.443198, 262
1613716157.444320, 263
1613716157.446542, 264
1613716157.447740, 265
1613716157.450139, 266
1613716157.450142, 267
1613716157.450227, 268
1613716157.453527, 269
1613716157.453530, 270
1613716157.454880, 271
1613716157.454884, 272
1613716157.457047, 273
1613716157.457052, 274
1613716157.458206, 275
1613716157.458208, 276
1613716157.461380, 277
1613716157.461383, 278
1613716157.462647, 279
1613716157.462652, 280
1613716157.465867, 281
1613716157.465871, 282
1613716157.465873, 283
1613716157.470111, 284
1613716157.470387, 285
1613716157.470391, 286
1613716157.473595, 287
1613716157.473600, 288
1613716157.474727, 289
1613716157.476902, 290
1613716157.476905, 291
1613716157.482180, 292
1613716157.482185, 293
1613716157.482186, 294
1613716157.483395, 295
1613716157.483398, 296
1613716157.484536, 297
1613716157.487929, 298
1613716157.487940, 299
1613716157.487942, 300
1613716157.491069, 301
1613716157.491153, 302
1613716157.492375, 303
1613716157.492379, 304
1613716157.494498, 305
1613716157.497756, 306
1613716157.497760, 307
1613716157.503095, 308
1613716157.503099, 309
1613716157.503100, 310
1613716157.503101, 311
1613716157.503182, 312
1613716157.504321, 313
1613716157.505448, 314
1613716157.506550, 315
1613716157.510032, 316
1613716157.510036, 317
1613716157.510037, 318
1613716157.513259, 319
1613716157.513263, 320
1613716157.514380, 321
1613716157.516595, 322
1613716157.516598, 323
1613716157.517739, 324
1613716157.520964, 325
1613716157.520967, 326
1613716157.524160, 327
1613716157.524165, 328
1613716157.527516, 329
1613716157.527520, 330
1613716157.527521, 331
1613716157.531100, 332
1613716157.531104, 333
1613716157.533234, 334
1613716157.534455, 335
1613716157.534458, 336
1613716157.537420, 337
1613716157.540792, 338
1613716157.540795, 339
1613716157.541971, 340
1613716157.544233, 341
1613716157.544237, 342
1613716157.544238, 343
1613716157.546493, 344
1613716157.546502, 345
1613716157.547653, 346
1613716157.550851, 347
1613716157.550854, 348
1613716157.553993, 349
1613716157.555194, 350
1613716157.555197, 351
1613716157.557824, 352
1613716157.557828, 353
1613716157.557829, 354
1613716157.561056, 355
1613716157.561060, 356
1613716157.563189, 357
1613716157.564384, 358
1613716157.564387, 359
1613716157.566598, 360
1613716157.566602, 361
1613716157.568749, 362
1613716157.570886, 363
1613716157.572023, 364
1613716157.572107, 365
1613716157.574558, 366
1613716157.574562, 367
1613716157.575679, 368
1613716157.581998, 369
1613716157.582002, 370
1613716157.582003, 371
1613716157.583178, 372
1613716157.583182, 373
1613716157.585286, 374
1613716157.586484, 375
1613716157.586487, 376
1613716157.587622, 377
1613716157.590822, 378
1613716157.590826, 379
1613716157.592948, 380
1613716157.594137, 381
1613716157.594230, 382
1613716157.596340, 383
1613716157.597710, 384
1613716157.597714, 385
1613716157.600919, 386
1613716157.600922, 387
1613716157.604124, 388
1613716157.604128, 389
1613716157.604209, 390
1613716157.607608, 391
1613716157.607612, 392
1613716157.607613, 393
1613716157.610852, 394
1613716157.610855, 395
1613716157.615103, 396
1613716157.615107, 397
1613716157.615109, 398
1613716157.617310, 399
1613716157.617314, 400
1613716157.621551, 401
1613716157.621555, 402
1613716157.622700, 403
1613716157.623855, 404
1613716157.627031, 405
1613716157.627280, 406
1613716157.627284, 407
1613716157.629571, 408
1613716157.629576, 409
1613716157.631711, 410
1613716157.632843, 411
1613716157.634983, 412
1613716157.636216, 413
1613716157.636220, 414
1613716157.637383, 415
1613716157.638518, 416
1613716157.639729, 417
1613716157.639732, 418
1613716157.640844, 419
1613716157.641973, 420
1613716157.643110, 421
1613716157.645309, 422
1613716157.645312, 423
1613716157.661737, 424
1613716157.661744, 425
1613716157.661745, 426
1613716157.661747, 427
1613716157.665114, 428
1613716157.665120, 429
1613716157.665121, 430
1613716157.665122, 431
1613716157.665124, 432
1613716157.665125, 433
1613716157.665126, 434
1613716157.665127, 435
1613716157.665128, 436
1613716157.665355, 437
1613716157.665358, 438
1613716157.666547, 439
1613716157.667767, 440
1613716157.667770, 441
1613716157.669268, 442
1613716157.669271, 443
1613716157.671504, 444
1613716157.671509, 445
1613716157.672719, 446
1613716157.672723, 447
1613716157.676048, 448
1613716157.676053, 449
1613716157.676054, 450
1613716157.676140, 451
1613716157.680310, 452
1613716157.681535, 453
1613716157.681539, 454
1613716157.682790, 455
1613716157.682794, 456
1613716157.685265, 457
1613716157.685269, 458
1613716157.686413, 459
1613716157.687551, 460
1613716157.689680, 461
1613716157.690875, 462
1613716157.690879, 463
1613716157.694171, 464
1613716157.694175, 465
1613716157.694258, 466
1613716157.695394, 467
1613716157.697706, 468
1613716157.697711, 469
1613716157.702038, 470
1613716157.702042, 471
1613716157.714736, 472
1613716157.714746, 473
1613716157.714747, 474
1613716157.714749, 475
1613716157.714750, 476
1613716157.714752, 477
1613716157.716037, 478
1613716157.716040, 479
1613716157.716041, 480
1613716157.722375, 481
1613716157.722381, 482
1613716157.726564, 483
1613716157.726568, 484
1613716157.728705, 485
1613716157.731965, 486
1613716157.731973, 487
1613716157.733538, 488
1613716157.733542, 489
1613716157.733543, 490
1613716157.733559, 491
1613716157.734663, 492
1613716157.736874, 493
1613716157.742270, 494
1613716157.742276, 495
1613716157.742278, 496
1613716157.743376, 497
1613716157.744597, 498
1613716157.744601, 499
1613716157.748151, 500
1613716157.748157, 501
1613716157.749269, 502
1613716157.750379, 503
1613716157.753616, 504
1613716157.753620, 505
1613716157.754740, 506
1613716157.758007, 507
1613716157.758012, 508
1613716157.758013, 509
1613716157.760122, 510
1613716157.761225, 511
1613716157.764033, 512
1613716157.764198, 513
1613716157.764202, 514
1613716157.767538, 515
1613716157.767541, 516
1613716157.767543, 517
1613716157.767544, 518
1613716157.770744, 519
1613716157.770748, 520
1613716157.773880, 521
1613716157.775100, 522
1613716157.775105, 523
1613716157.789342, 524
1613716157.789349, 525
1613716157.790468, 526
1613716157.792585, 527
1613716157.833363, 528
1613716157.841527, 529
1613716157.845899, 530
1613716157.845907, 531
1613716157.847636, 532
1613716157.849743, 533
1613716157.850925, 534
1613716157.850928, 535
1613716157.854087, 536
1613716157.854287, 537
1613716157.854290, 538
1613716157.857444, 539
1613716157.862693, 540
1613716157.862699, 541
1613716157.881209, 542
1613716157.881215, 543
1613716157.882309, 544
1613716157.883497, 545
1613716157.883501, 546
1613716157.884613, 547
1613716157.885735, 548
1613716157.886923, 549
1613716157.886927, 550
1613716157.888029, 551
1613716157.889979, 552
1613716157.894089, 553
1613716157.894095, 554
1613716157.895726, 555
1613716157.895731, 556
1613716157.908299, 557
1613716157.911295, 558
1613716157.911300, 559
1613716157.912425, 560
1613716157.915521, 561
1613716157.915528, 562
1613716157.917736, 563
1613716157.917741, 564
1613716157.917743, 565
1613716157.920470, 566
1613716157.923383, 567
1613716157.924714, 568
1613716157.928056, 569
1613716157.928060, 570
1613716157.928062, 571
1613716157.930737, 572
1613716157.933946, 573
1613716157.933950, 574
1613716157.934433, 575
1613716157.936617, 576
1613716157.936621, 577
1613716157.940696, 578
1613716157.941800, 579
1613716157.944265, 580
1613716157.944269, 581
1613716157.944270, 582
1613716157.947873, 583
1613716157.947878, 584
1613716157.947880, 585
1613716157.950628, 586
1613716157.964891, 587
1613716157.964898, 588
1613716157.967448, 589
1613716157.967455, 590
1613716157.967456, 591
1613716157.971220, 592
1613716157.971225, 593
1613716157.976885, 594
1613716157.976889, 595
1613716157.978048, 596
1613716157.978052, 597
1613716157.982227, 598
1613716157.982231, 599
1613716157.982232, 600
1613716157.982392, 601
1613716157.982396, 602
1613716157.985921, 603
1613716157.986344, 604
1613716157.989660, 605
1613716157.989664, 606
1613716157.989665, 607
1613716157.992310, 608
1613716157.992314, 609
1613716157.994467, 610
1613716157.996175, 611
1613716157.999303, 612
1613716158.001123, 613
1613716158.001207, 614
1613716158.002333, 615
1613716158.004460, 616
1613716158.007164, 617
1613716158.007168, 618
1613716158.008308, 619
1613716158.011293, 620
1613716158.011298, 621
1613716158.011299, 622
1613716158.011301, 623
1613716158.015544, 624
1613716158.015550, 625
1613716158.016695, 626
1613716158.032410, 627
1613716158.032418, 628
1613716158.032420, 629
1613716158.032669, 630
1613716158.034098, 631
1613716158.034102, 632
1613716158.034908, 633
1613716158.034911, 634
1613716158.034912, 635
1613716158.034914, 636
1613716158.035984, 637
1613716158.035989, 638
1613716158.036288, 639
1613716158.040442, 640
1613716158.041879, 641
1613716158.041883, 642
1613716158.045156, 643
1613716158.045160, 644
1613716158.045162, 645
1613716158.048086, 646
1613716158.048091, 647
1613716158.048092, 648
1613716158.051715, 649
1613716158.051723, 650
1613716158.052861, 651
1613716158.054991, 652
1613716158.055558, 653
1613716158.056941, 654
1613716158.062820, 655
1613716158.064306, 656
1613716158.064310, 657
1613716158.064312, 658
1613716158.065725, 659
1613716158.065728, 660
1613716158.066928, 661
1613716158.070067, 662
1613716158.071843, 663
1613716158.072973, 664
1613716158.075729, 665
1613716158.075734, 666
1613716158.077102, 667
1613716158.082082, 668
1613716158.082087, 669
1613716158.082089, 670
1613716158.082274, 671
1613716158.085494, 672
1613716158.085498, 673
1613716158.086275, 674
1613716158.089693, 675
1613716158.089697, 676
1613716158.091878, 677
1613716158.091882, 678
1613716158.093993, 679
1613716158.099991, 680
1613716158.099995, 681
1613716158.099997, 682
1613716158.102380, 683
1613716158.102384, 684
1613716158.113525, 685
1613716158.113533, 686
1613716158.114673, 687
1613716158.118472, 688
1613716158.118478, 689
1613716158.118480, 690
1613716158.118481, 691
1613716158.119578, 692
1613716158.119581, 693
1613716158.120771, 694
1613716158.120774, 695
1613716158.121883, 696
1613716158.122515, 697
1613716158.124895, 698
1613716158.124898, 699
1613716158.127061, 700
1613716158.129935, 701
1613716158.129942, 702
1613716158.131072, 703
1613716158.133798, 704
1613716158.135137, 705
1613716158.135140, 706
1613716158.136283, 707
1613716158.141025, 708
1613716158.141029, 709
1613716158.141031, 710
1613716158.141258, 711
1613716158.142352, 712
1613716158.145115, 713
1613716158.145119, 714
1613716158.145257, 715
1613716158.154077, 716
1613716158.156187, 717
1613716158.162351, 718
1613716158.167405, 719
1613716158.173313, 720
1613716158.176425, 721
1613716158.181493, 722
1613716158.186393, 723
1613716158.190528, 724
1613716158.194436, 725
1613716158.199500, 726
1613716158.202622, 727
1613716158.205772, 728
1613716158.209890, 729
1613716158.213014, 730
1613716158.214948, 731
1613716158.216684, 732
1613716158.221589, 733
1613716158.224721, 734
1613716158.229324, 735
1613716158.239484, 736
1613716158.241638, 737
1613716158.246804, 738
1613716158.250853, 739
1613716158.255979, 740
1613716158.262028, 741
1613716158.265178, 742
1613716158.270215, 743
1613716158.273378, 744
1613716158.279296, 745
1613716158.289670, 746
1613716158.289676, 747
1613716158.290826, 748
1613716158.294605, 749
1613716158.297755, 750
1613716158.300907, 751
1613716158.306022, 752
1613716158.309140, 753
1613716158.314844, 754
1613716158.317108, 755
1613716158.320876, 756
1613716158.323009, 757
1613716158.326121, 758
1613716158.339714, 759
1613716158.339721, 760
1613716158.339722, 761
1613716158.339723, 762
1613716158.341848, 763
1613716158.346044, 764
1613716158.348195, 765
1613716158.358832, 766
1613716158.358838, 767
1613716158.358839, 768
1613716158.358841, 769
1613716158.361004, 770
1613716158.363256, 771
1613716158.375119, 772
1613716158.377257, 773
1613716158.377263, 774
1613716158.377265, 775
1613716158.380085, 776
1613716158.383247, 777
1613716158.387235, 778
1613716158.391190, 779
1613716158.394565, 780
1613716158.397436, 781
1613716158.402624, 782
1613716158.404789, 783
1613716158.406412, 784
1613716158.409518, 785
1613716158.411478, 786
1613716158.415626, 787
1613716158.423541, 788
1613716158.424732, 789
1613716158.424736, 790
1613716158.426870, 791
1613716158.430132, 792
1613716158.431343, 793
1613716158.435505, 794
1613716158.437643, 795
1613716158.447786, 796
1613716158.449908, 797
1613716158.451032, 798
1613716158.452225, 799
1613716158.453357, 800
1613716158.456487, 801
1613716158.466102, 802
1613716158.467214, 803
1613716158.469427, 804
1613716158.471654, 805
1613716158.471658, 806
1613716158.472582, 807
1613716158.474723, 808
1613716158.476849, 809
1613716158.480776, 810
1613716158.483760, 811
1613716158.494993, 812
1613716158.494999, 813
1613716158.495000, 814
1613716158.504995, 815
1613716158.507303, 816
1613716158.507307, 817
1613716158.507308, 818
1613716158.512216, 819
1613716158.514160, 820
1613716158.518671, 821
1613716158.523291, 822
1613716158.525232, 823
1613716158.528343, 824
1613716158.530423, 825
1613716158.533942, 826
1613716158.537149, 827
1613716158.537154, 828
1613716158.539264, 829
1613716158.542417, 830
1613716158.546491, 831
1613716158.548619, 832
1613716158.551512, 833
1613716158.556781, 834
1613716158.558901, 835
1613716158.561024, 836
1613716158.566141, 837
1613716158.576778, 838
1613716158.576784, 839
1613716158.582496, 840
1613716158.582502, 841
1613716158.582504, 842
1613716158.584631, 843
1613716158.586184, 844
1613716158.588347, 845
1613716158.592480, 846
1613716158.596678, 847
1613716158.596682, 848
1613716158.600834, 849
1613716158.601985, 850
1613716158.605288, 851
1613716158.614544, 852
1613716158.614550, 853
1613716158.620247, 854
1613716158.624371, 855
1613716158.627609, 856
1613716158.627616, 857
1613716158.627618, 858
1613716158.629616, 859
1613716158.633073, 860
1613716158.634252, 861
1613716158.636745, 862
1613716158.641885, 863
1613716158.644005, 864
1613716158.644094, 865
1613716158.648484, 866
1613716158.660817, 867
1613716158.660823, 868
1613716158.662368, 869
1613716158.662376, 870
1613716158.666831, 871
1613716158.670799, 872
1613716158.671982, 873
1613716158.675097, 874
1613716158.677891, 875
1613716158.681021, 876
1613716158.683157, 877
1613716158.686413, 878
1613716158.690564, 879
1613716158.694711, 880
1613716158.697666, 881
1613716158.700812, 882
1613716158.704005, 883
1613716158.714741, 884
1613716158.714746, 885
1613716158.715856, 886
1613716158.719905, 887
1613716158.725022, 888
1613716158.726129, 889
1613716158.732324, 890
1613716158.735700, 891
1613716158.739647, 892
1613716158.741874, 893
1613716158.745162, 894
1613716158.747478, 895
1613716158.747482, 896
1613716158.751641, 897
1613716158.755750, 898
1613716158.767355, 899
1613716158.767359, 900
1613716158.767587, 901
1613716158.772371, 902
1613716158.776532, 903
1613716158.780280, 904
1613716158.783811, 905
1613716158.787096, 906
1613716158.788183, 907
1613716158.794313, 908
1613716158.799468, 909
1613716158.803616, 910
1613716158.813840, 911
1613716158.815308, 912
1613716158.819495, 913
1613716158.823720, 914
1613716158.825852, 915
1613716158.837014, 916
1613716158.839155, 917
1613716158.847556, 918
1613716158.847562, 919
1613716158.847563, 920
1613716158.851489, 921
1613716158.853649, 922
1613716158.858589, 923
1613716158.861763, 924
1613716158.864892, 925
1613716158.868579, 926
1613716158.869984, 927
1613716158.873132, 928
1613716158.877302, 929
1613716158.880460, 930
1613716158.883581, 931
1613716158.885796, 932
1613716158.889935, 933
1613716158.893919, 934
1613716158.899214, 935
1613716158.900402, 936
1613716158.904530, 937
1613716158.907723, 938
1613716158.909119, 939
1613716158.914297, 940
1613716158.915520, 941
1613716158.920285, 942
1613716158.922938, 943
1613716158.925339, 944
1613716158.927520, 945
1613716158.939702, 946
1613716158.941993, 947
1613716158.941997, 948
1613716158.951331, 949
1613716158.951337, 950
1613716158.951339, 951
1613716158.954506, 952
1613716158.955725, 953
1613716158.958876, 954
1613716158.961017, 955
1613716158.971419, 956
1613716158.971470, 957
1613716158.971473, 958
1613716158.975643, 959
1613716158.975647, 960
1613716158.986610, 961
1613716158.986619, 962
1613716158.986620, 963
1613716158.987823, 964
1613716158.987836, 965
1613716158.989940, 966
1613716158.993056, 967
1613716159.035288, 968
1613716159.039946, 969
1613716159.046012, 970
1613716159.071475, 971
1613716159.074234, 972
1613716159.087467, 973
1613716159.090553, 974
1613716159.096046, 975
1613716159.098287, 976
1613716159.102735, 977
1613716159.107152, 978
1613716159.117228, 979
1613716159.119352, 980
1613716159.123304, 981
1613716159.131486, 982
1613716159.133609, 983
1613716159.140756, 984
1613716159.143863, 985
1613716159.148030, 986
1613716159.151186, 987
1613716159.155361, 988
1613716159.166696, 989
1613716159.176004, 990
1613716159.176009, 991
1613716159.180244, 992
1613716159.191449, 993
1613716159.199044, 994
1613716159.201167, 995
1613716159.208189, 996
1613716159.215544, 997
1613716159.221933, 998
1613716159.225026, 999
1613716159.231117, 1000
1613716159.237302, 1001
1613716159.241207, 1002
1613716159.243200, 1003
1613716159.247372, 1004
1613716159.251506, 1005
1613716159.256336, 1006
1613716159.266606, 1007
1613716159.266611, 1008
1613716159.266613, 1009
1613716159.268398, 1010
1613716159.270588, 1011
1613716159.276730, 1012
1613716159.287991, 1013
1613716159.287997, 1014
1613716159.296996, 1015
1613716159.297002, 1016
1613716159.298091, 1017
1613716159.301226, 1018
1613716159.302353, 1019
1613716159.306965, 1020
1613716159.310885, 1021
1613716159.313143, 1022
1613716159.314394, 1023
1613716159.319078, 1024
1613716159.322082, 1025
1613716159.322214, 1026
1613716159.330946, 1027
1613716159.330951, 1028
1613716159.332430, 1029
1613716159.332435, 1030
1613716159.336056, 1031
1613716159.337180, 1032
1613716159.338407, 1033
1613716159.341000, 1034
1613716159.344193, 1035
1613716159.346457, 1036
1613716159.349931, 1037
1613716159.350529, 1038
1613716159.350533, 1039
1613716159.356199, 1040
1613716159.357315, 1041
1613716159.359433, 1042
1613716159.368230, 1043
1613716159.370424, 1044
1613716159.372213, 1045
1613716159.374586, 1046
1613716159.374590, 1047
1613716159.375758, 1048
1613716159.376133, 1049
1613716159.380668, 1050
1613716159.383205, 1051
1613716159.384336, 1052
1613716159.386388, 1053
1613716159.390568, 1054
1613716159.392290, 1055
1613716159.393440, 1056
1613716159.396674, 1057
1613716159.400863, 1058
1613716159.402308, 1059
1613716159.411429, 1060
1613716159.414716, 1061
1613716159.414721, 1062
1613716159.415832, 1063
1613716159.417669, 1064
1613716159.420868, 1065
1613716159.423056, 1066
1613716159.426528, 1067
1613716159.428574, 1068
1613716159.430705, 1069
1613716159.435724, 1070
1613716159.437888, 1071
1613716159.440624, 1072
1613716159.442773, 1073
1613716159.447154, 1074
1613716159.448806, 1075
1613716159.453141, 1076
1613716159.454824, 1077
1613716159.456960, 1078
1613716159.466264, 1079
1613716159.466269, 1080
1613716159.466270, 1081
1613716159.466272, 1082
1613716159.468820, 1083
1613716159.470357, 1084
1613716159.472486, 1085
1613716159.474777, 1086
1613716159.475923, 1087
1613716159.485834, 1088
1613716159.488048, 1089
1613716159.488196, 1090
1613716159.490325, 1091
1613716159.492505, 1092
1613716159.492509, 1093
1613716159.502456, 1094
1613716159.502462, 1095
1613716159.504410, 1096
1613716159.504417, 1097
1613716159.507488, 1098
1613716159.514709, 1099
1613716159.517195, 1100
1613716159.528379, 1101
1613716159.528384, 1102
1613716159.528386, 1103
1613716159.538524, 1104
1613716159.538530, 1105
1613716159.540771, 1106
1613716159.540777, 1107
1613716159.542970, 1108
1613716159.543368, 1109
1613716159.547482, 1110
1613716159.548661, 1111
1613716159.558872, 1112
1613716159.558889, 1113
1613716159.565028, 1114
1613716159.565036, 1115
1613716159.565038, 1116
1613716159.565301, 1117
1613716159.568630, 1118
1613716159.579043, 1119
1613716159.579052, 1120
1613716159.579055, 1121
1613716159.579056, 1122
1613716159.579058, 1123
1613716159.582087, 1124
1613716159.583357, 1125
1613716159.587143, 1126
1613716159.588464, 1127
1613716159.589676, 1128
1613716159.592273, 1129
1613716159.595286, 1130
1613716159.604582, 1131
1613716159.604591, 1132
1613716159.604594, 1133
1613716159.604596, 1134
1613716159.606712, 1135
1613716159.610357, 1136
1613716159.613501, 1137
1613716159.614296, 1138
1613716159.617528, 1139
1613716159.619774, 1140
1613716159.621593, 1141
1613716159.622711, 1142
1613716159.625629, 1143
1613716159.628148, 1144
1613716159.638106, 1145
1613716159.638111, 1146
1613716159.638113, 1147
1613716159.638133, 1148
1613716159.638276, 1149
1613716159.640488, 1150
1613716159.643905, 1151
1613716159.653378, 1152
1613716159.654592, 1153
1613716159.656300, 1154
1613716159.658432, 1155
1613716159.659578, 1156
1613716159.669123, 1157
1613716159.669129, 1158
1613716159.669130, 1159
1613716159.676239, 1160
1613716159.676244, 1161
1613716159.680297, 1162
1613716159.680301, 1163
1613716159.680303, 1164
1613716159.680427, 1165
1613716159.682265, 1166
1613716159.686588, 1167
1613716159.690309, 1168
1613716159.692269, 1169
1613716159.703722, 1170
1613716159.703727, 1171
1613716159.704917, 1172
1613716159.707494, 1173
1613716159.712670, 1174
1613716159.716904, 1175
1613716159.716909, 1176
1613716159.717730, 1177
1613716159.722903, 1178
1613716159.726001, 1179
1613716159.737148, 1180
1613716159.737154, 1181
1613716159.737155, 1182
1613716159.737156, 1183
1613716159.737239, 1184
1613716159.740976, 1185
1613716159.742937, 1186
1613716159.754367, 1187
1613716159.754372, 1188
1613716159.754375, 1189
1613716159.758180, 1190
1613716159.758183, 1191
1613716159.759289, 1192
1613716159.769226, 1193
1613716159.770414, 1194
1613716159.770418, 1195
1613716159.772259, 1196
1613716159.777450, 1197
1613716159.787371, 1198
1613716159.789503, 1199
1613716159.794744, 1200
1613716159.794749, 1201
1613716159.804778, 1202
1613716159.804783, 1203
1613716159.814734, 1204
1613716159.819732, 1205
1613716159.821628, 1206
1613716159.821631, 1207
1613716159.821633, 1208
1613716159.821634, 1209
1613716159.821635, 1210
1613716159.821636, 1211
1613716159.821637, 1212
1613716159.832104, 1213
1613716159.832109, 1214
1613716159.832110, 1215
1613716159.832112, 1216
1613716159.832113, 1217
1613716159.832114, 1218
1613716159.832115, 1219
1613716159.832116, 1220
1613716159.832118, 1221
1613716159.832119, 1222
1613716159.832120, 1223
1613716159.832121, 1224
1613716159.832122, 1225
1613716159.832124, 1226
1613716159.832125, 1227
